"","Date","Lake","TAG.NUMBER","Species","Length..mm.","Weight..g.","Recap","Tag.Loss","Fin.Clipped","Notes","Gear","Site.Transect","Start.Latitude","Start.Longitude","End.Latitude","End.Longitude","On.Time..s.","Water.Temp..C.","Secchi..cm.","Weather","Year"
"7953",2018-05-21,"Blue","7936","COC",360,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7954",2018-05-21,"Blue","7937","COC",362,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7955",2018-05-21,"Blue","7938","COC",470,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7956",2018-05-21,"Blue","7939","COC",464,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7957",2018-05-21,"Blue","7940","COC",458,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7958",2018-05-21,"Blue","7941","COC",372,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7959",2018-05-21,"Blue","7942","COC",388,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7960",2018-05-21,"Blue","7943","COC",352,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7961",2018-05-21,"Blue","7944","COC",376,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7962",2018-05-21,"Blue","7945","COC",400,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7963",2018-05-21,"Blue","7946","COC",428,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7964",2018-05-21,"Blue","7947","COC",374,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7965",2018-05-21,"Blue","7948","COC",418,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7966",2018-05-21,"Blue","7949","COC",366,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7967",2018-05-21,"Blue","7950","COC",356,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7968",2018-05-21,"Blue","7951","COC",422,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7969",2018-05-21,"Blue","7952","COC",418,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7970",2018-05-21,"Blue","7953","COC",344,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7971",2018-05-21,"Blue","7954","COC",478,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7972",2018-05-21,"Blue","7955","COC",418,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7973",2018-05-21,"Blue","7956","COC",362,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7974",2018-05-21,"Blue","7957","COC",498,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7975",2018-05-21,"Blue","7958","COC",496,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7976",2018-05-21,"Blue","7959","COC",398,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7977",2018-05-21,"Blue","7960","COC",388,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7978",2018-05-21,"Blue","7961","COC",358,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7979",2018-05-21,"Blue","7962","COC",394,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7980",2018-05-21,"Blue","7963","COC",478,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7981",2018-05-21,"Blue","7964","COC",500,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7982",2018-05-21,"Blue","7965","COC",580,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7983",2018-05-21,"Blue","7966","COC",498,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7984",2018-05-21,"Blue","7967","COC",526,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7985",2018-05-21,"Blue","7968","COC",442,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7986",2018-05-21,"Blue","7969","COC",474,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7987",2018-05-21,"Blue","7970","COC",414,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7988",2018-05-21,"Blue","7971","COC",494,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7989",2018-05-21,"Blue","7972","COC",430,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7990",2018-05-21,"Blue","7973","COC",508,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7991",2018-05-21,"Blue","7974","COC",484,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7992",2018-05-21,"Blue","7975","COC",556,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7993",2018-05-21,"Blue","7976","COC",576,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7994",2018-05-21,"Blue","7977","COC",472,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7995",2018-05-21,"Blue","7978","COC",372,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7996",2018-05-21,"Blue","7979","COC",610,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7997",2018-05-21,"Blue","7980","COC",532,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7998",2018-05-21,"Blue","7981","COC",520,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"7999",2018-05-21,"Blue","7982","COC",486,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8000",2018-05-21,"Blue","7983","COC",438,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8001",2018-05-21,"Blue","7984","COC",414,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8002",2018-05-21,"Blue","7985","COC",494,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8003",2018-05-21,"Blue","7986","COC",530,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8004",2018-05-21,"Blue","7987","COC",488,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8005",2018-05-21,"Blue","7988","COC",402,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8006",2018-05-21,"Blue","7989","COC",680,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8007",2018-05-21,"Blue","9610","COC",516,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8008",2018-05-21,"Blue","9672","COC",510,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8009",2018-05-21,"Blue","10040","COC",472,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8010",2018-05-21,"Blue","10061","COC",374,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8011",2018-05-21,"Blue","10066","COC",512,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8012",2018-05-21,"Blue","10439","COC",428,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8013",2018-05-21,"Blue","10580","COC",446,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8014",2018-05-21,"Blue","17655","COC",400,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8015",2018-05-21,"Blue","17665","COC",516,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8016",2018-05-21,"Blue","17721","COC",506,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8017",2018-05-21,"Blue","18953","COC",392,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8018",2018-05-21,"Blue","18954","COC",406,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8019",2018-05-21,"Blue","18955","COC",448,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8020",2018-05-21,"Blue","18956","COC",470,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8021",2018-05-21,"Blue","18957","COC",488,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8022",2018-05-21,"Blue","18958","COC",460,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8023",2018-05-21,"Blue","18959","COC",464,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8024",2018-05-21,"Blue","18960","COC",430,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8025",2018-05-21,"Blue","18961","COC",376,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8026",2018-05-21,"Blue","18962","COC",388,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8027",2018-05-21,"Blue","18963","COC",392,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8028",2018-05-21,"Blue","18964","COC",374,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8029",2018-05-21,"Blue","18965","COC",530,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8030",2018-05-21,"Blue","18966","COC",480,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8031",2018-05-21,"Blue","18968","COC",560,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8032",2018-05-21,"Blue","18969","COC",394,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8033",2018-05-21,"Blue","18970","COC",564,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8034",2018-05-21,"Blue","18971","COC",362,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8035",2018-05-21,"Blue","18972","COC",380,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8036",2018-05-21,"Blue","18973","COC",518,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8037",2018-05-21,"Blue","18974","COC",392,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8038",2018-05-21,"Blue","18975","COC",370,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8039",2018-05-21,"Blue","18976","COC",410,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8040",2018-05-21,"Blue","18977","COC",540,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8041",2018-05-21,"Blue","18978","COC",412,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8042",2018-05-21,"Blue","18979","COC",520,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8043",2018-05-21,"Blue","18980","COC",392,NA,"",NA,"L Pelvic","","Electroshocking","1","","","","",1791,NA,NA,"","2018"
"8044",2018-05-21,"Blue","18981","COC",402,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8045",2018-05-21,"Blue","18982","COC",386,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8046",2018-05-21,"Blue","18983","COC",506,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8047",2018-05-21,"Blue","18984","COC",378,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8048",2018-05-21,"Blue","18985","COC",350,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8049",2018-05-21,"Blue","18986","COC",438,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8050",2018-05-21,"Blue","18987","COC",326,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8051",2018-05-21,"Blue","18988","COC",480,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8052",2018-05-21,"Blue","18989","COC",512,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8053",2018-05-21,"Blue","18990","COC",428,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8054",2018-05-21,"Blue","18991","COC",376,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8055",2018-05-21,"Blue","18992","COC",328,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8056",2018-05-21,"Blue","18993","COC",462,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8057",2018-05-21,"Blue","18994","COC",378,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8058",2018-05-21,"Blue","18995","COC",352,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8059",2018-05-21,"Blue","18996","COC",406,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8060",2018-05-21,"Blue","18997","COC",478,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8061",2018-05-21,"Blue","18998","COC",360,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8062",2018-05-21,"Blue","18999","COC",348,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8063",2018-05-21,"Blue","19000","COC",380,NA,"",NA,"L Pelvic","","Electroshocking","2","","","","",2601,NA,NA,"","2018"
"8064",2018-05-21,"S. Twin","5916","BIB",627,3592,"1",NA,"R Pectoral","spine taken env # 312","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8065",2018-05-21,"S. Twin","6644","BIB",399,953,"1",NA,"R Pectoral","spine taken env # 313","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8066",2018-05-21,"S. Twin","13901","BIB",434,1374,"",NA,"R Pectoral","spine taken env # 314","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8067",2018-05-21,"S. Twin","13902","COC",358,594,"",NA,"R Pectoral","spine taken env # 315","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8068",2018-05-21,"S. Twin","13903","COC",345,572,"",NA,"R Pectoral","spine taken env # 317","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8069",2018-05-21,"S. Twin","13904","COC",353,608,"",NA,"R Pectoral","spine taken env # 316","Electroshocking","4","","","","",900,17.2,NA,"","2018"
"8070",2018-05-21,"S. Twin","13923","COC",429,1021,"",NA,"R Pectoral","spine taken env # 311","Electroshocking","3","","","","",900,17.2,NA,"","2018"
"8071",2018-05-21,"S. Twin","13924","COC",478,1338,"",NA,"R Pectoral","spine taken env # 310","Electroshocking","3","","","","",900,17.2,NA,"","2018"
"8072",2018-05-21,"S. Twin","13925","COC",406,835,"",NA,"R Pectoral","spine taken env # 309","Electroshocking","3","","","","",900,17.2,NA,"","2018"
"8073",2018-05-21,"S. Twin","15851","COC",363,640,"",NA,"R Pectoral","spine taken env # 305","Electroshocking","2","","","","",900,17.2,NA,"","2018"
"8074",2018-05-21,"S. Twin","15852","COC",391,776,"",NA,"R Pectoral","spine taken env# 306","Electroshocking","2","","","","",900,17.2,NA,"","2018"
"8075",2018-05-21,"S. Twin","15853","BIB",432,1320,"",NA,"R Pectoral","spine taken env # 308","Electroshocking","3","","","","",900,17.2,NA,"","2018"
"8076",2018-05-21,"S. Twin","15884","COC",500,1388,"",NA,"R Pectoral","spine taken env# 300","Electroshocking","1","","","","",900,17.2,NA,"","2018"
"8077",2018-05-21,"S. Twin","16927","COC",320,476,"",NA,"R Pectoral","spine taken env # 301","Electroshocking","1","","","","",900,17.2,NA,"","2018"
"8078",2018-05-21,"S. Twin","16928","COC",729,3910,"",NA,"R Pectoral","spine taken env # 302","Electroshocking","1","","","","",900,17.2,NA,"","2018"
"8079",2018-05-21,"S. Twin","16929","COC",427,916,"",NA,"R Pectoral","spine taken env # 303","Electroshocking","1","","","","",900,17.2,NA,"","2018"
"8080",2018-05-21,"S. Twin","16930","BIB",495,1828,"",NA,"R Pectoral","spine taken env # 304","Electroshocking","1","","","","",900,17.2,NA,"","2018"
"8081",2018-05-21,"S. Twin","16936","BIB",511,1937,"",NA,"R Pectoral","spine taken env # 307","Electroshocking","3","","","","",900,17.2,NA,"","2018"
"8082",2018-05-21,"Storm","18582","COC",625,NA,"",NA,"L Pectoral","","Electroshocking","7","Storm trans. 7","Storm trans. 7","Storm trans. 7","Storm trans. 7",901,NA,NA,"","2018"
"8083",2018-05-21,"Storm","18584","COC",522,NA,"",NA,"L Pectoral","","Electroshocking","1","Storm trans. 1","Storm trans. 1","Storm trans. 1","Storm trans. 1",910,NA,NA,"","2018"
"8084",2018-05-21,"Storm","18585","COC",502,NA,"",NA,"L Pectoral","","Electroshocking","1","Storm trans. 1","Storm trans. 1","Storm trans. 1","Storm trans. 1",910,NA,NA,"","2018"
"8085",2018-05-21,"Storm","18586","COC",565,NA,"",NA,"L Pectoral","","Electroshocking","1","Storm trans. 1","Storm trans. 1","Storm trans. 1","Storm trans. 1",910,NA,NA,"","2018"
"8086",2018-05-21,"Storm","18587","COC",622,NA,"",NA,"L Pectoral","Missing eye","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",903,NA,NA,"","2018"
"8087",2018-05-21,"Storm","18588","COC",524,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",903,NA,NA,"","2018"
"8088",2018-05-21,"Storm","18589","COC",503,NA,"",NA,"L Pectoral","","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",903,NA,NA,"","2018"
"8089",2018-05-21,"Storm","18590","COC",551,NA,"",NA,"L Pectoral","Male","Electroshocking","2","Storm trans. 2","Storm trans. 2","Storm trans. 2","Storm trans. 2",903,NA,NA,"","2018"
"8090",2018-05-21,"Storm","18591","COC",582,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",928,NA,NA,"","2018"
"8091",2018-05-21,"Storm","18592","COC",539,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",928,NA,NA,"","2018"
"8092",2018-05-21,"Storm","18593","COC",478,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",928,NA,NA,"","2018"
"8093",2018-05-21,"Storm","18594","COC",550,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",928,NA,NA,"","2018"
"8094",2018-05-21,"Storm","18595","COC",496,NA,"",NA,"L Pectoral","","Electroshocking","4","Storm trans. 4","Storm trans. 4","Storm trans. 4","Storm trans. 4",928,NA,NA,"","2018"
"8095",2018-05-21,"Storm","18596","COC",514,NA,"",NA,"L Pectoral","Male","Electroshocking","5","Storm trans. 5","Storm trans. 5","Storm trans. 5","Storm trans. 5",925,NA,NA,"","2018"
"8096",2018-05-21,"Storm","18597","COC",542,NA,"",NA,"L Pectoral","","Electroshocking","5","Storm trans. 5","Storm trans. 5","Storm trans. 5","Storm trans. 5",925,NA,NA,"","2018"
"8097",2018-05-21,"Storm","19019","COC",483,NA,"",NA,"L Pectoral","","Electroshocking","9","Storm trans. 9","Storm trans. 9","Storm trans. 9","Storm trans. 9",903,17.2,NA,"Overcast and fog","2018"
"8098",2018-05-21,"Storm","19020","COC",499,NA,"",NA,"L Pectoral","","Electroshocking","9","Storm trans. 9","Storm trans. 9","Storm trans. 9","Storm trans. 9",903,17.2,NA,"Overcast and fog","2018"
"8099",2018-05-21,"Storm","19021","COC",514,NA,"",NA,"L Pectoral","","Electroshocking","9","Storm trans. 9","Storm trans. 9","Storm trans. 9","Storm trans. 9",903,17.2,NA,"Overcast and fog","2018"
"8100",2018-05-21,"Storm","19022","COC",479,NA,"",NA,"L Pectoral","","Electroshocking","9","Storm trans. 9","Storm trans. 9","Storm trans. 9","Storm trans. 9",903,17.2,NA,"Overcast and fog","2018"
"8101",2018-05-21,"Storm","19023","COC",446,NA,"",NA,"L Pectoral","","Electroshocking","9","Storm trans. 9","Storm trans. 9","Storm trans. 9","Storm trans. 9",903,17.2,NA,"Overcast and fog","2018"
"8102",2018-05-21,"Storm","19024","COC",483,NA,"",NA,"L Pectoral","","Electroshocking","7","Storm trans. 7","Storm trans. 7","Storm trans. 7","Storm trans. 7",901,NA,NA,"","2018"
"8103",2018-05-21,"Storm","19025","COC",502,NA,"",NA,"L Pectoral","","Electroshocking","7","Storm trans. 7","Storm trans. 7","Storm trans. 7","Storm trans. 7",901,NA,NA,"","2018"
"8104",2018-05-21,"Storm","19583","COC",525,NA,"",NA,"L Pectoral","","Electroshocking","7","Storm trans. 7","Storm trans. 7","Storm trans. 7","Storm trans. 7",901,NA,NA,"","2018"
"8105",2018-05-21,"Storm","Env 113","BIB",496,2400,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8106",2018-05-21,"Storm","Env 114","COC",602,2916,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8107",2018-05-21,"Storm","Env 115","COC",485,1250,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8108",2018-05-21,"Storm","Env 116","COC",472,1680,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8109",2018-05-21,"Storm","Env 117","COC",463,1512,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8110",2018-05-21,"Storm","Env 118","COC",490,1195,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8111",2018-05-21,"Storm","Env 119","COC",426,1102,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8112",2018-05-21,"Storm","Env 120","COC",598,2937,"",NA,NA,"Aging fish","Electroshocking","Bonus 1","42 39.660","95 14.081","42 374.568","95 16.997",982,17.2,NA,"overcast/foggy and calm","2018"
"8113",2018-05-21,"Storm","Env 121","COC",523,1939,"",NA,NA,"Aging fish","Electroshocking","Bonus 2","42 36.831","95 11.982","42 36.631","95 12.591",984,17.2,NA,"overcast/foggy and calm","2018"
"8114",2018-05-21,"Storm","Env 122","COC",466,1150,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8115",2018-05-21,"Storm","Env 123","COC",528,2129,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8116",2018-05-21,"Storm","Env 124","COC",501,1663,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8117",2018-05-21,"Storm","Env 125","COC",512,2035,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8118",2018-05-21,"Storm","Env 126","COC",485,1230,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8119",2018-05-21,"Storm","Env 127","COC",602,2916,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8120",2018-05-21,"Storm","Env 128","COC",510,1618,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8121",2018-05-21,"Storm","Env 129","COC",470,1073,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8122",2018-05-21,"Storm","Env 130","COC",484,1619,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8123",2018-05-21,"Storm","Env 131","COC",507,1934,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8124",2018-05-21,"Storm","Env 132","COC",490,1558,"",NA,NA,"Aging fish","Electroshocking","Bonus 3","42 38.294","95 13.996","42 38.527","95 13.572",1022,17.2,NA,"overcast/foggy and calm","2018"
"8125",2018-05-21,"Storm",NA,"YLB",351,NA,"",NA,NA,"","Electroshocking","1","Storm trans. 1","Storm trans. 1","Storm trans. 1","Storm trans. 1",910,NA,NA,"","2018"
"8126",2018-05-21,"Storm",NA,"YLB",362,NA,"",NA,NA,"","Electroshocking","1","Storm trans. 1","Storm trans. 1","Storm trans. 1","Storm trans. 1",910,NA,NA,"","2018"
