Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site/Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On-Time (s),Water Temp (C),Secchi (cm),Weather
10/9/2017,N Twin,5628,BIB,500.38,,,,R Pelvic,,Electroshocking,75,,,,,1080,15.55555556,,
10/9/2017,N Twin,5567,COC,421.64,,,,R Pelvic,,Electroshocking,76,,,,,1530,15.55555556,,
10/9/2017,N Twin,5565,COC,599.44,,,,R Pelvic,,Electroshocking,76,,,,,1530,15.55555556,,
10/9/2017,N Twin,5592,COC,619.76,,,,R Pelvic,,Electroshocking,76,,,,,1530,15.55555556,,
10/9/2017,N Twin,5592,COC,619.76,,,,R Pelvic,,Electroshocking,76,,,,,1530,15.55555556,,
10/9/2017,N Twin,5594,COC,419.1,,,,R Pelvic,,Electroshocking,76,,,,,1530,15.55555556,,
10/9/2017,N Twin,5568,COC,579.12,,,,R Pelvic,,Electroshocking,77,,,,,915,15.55555556,,
10/9/2017,N Twin,5556,COC,543.56,,,,R Pelvic,,Electroshocking,78,,,,,2580,15.55555556,,
10/9/2017,N Twin,5603,COC,591.82,,,,R Pelvic,,Electroshocking,78,,,,,2580,15.55555556,,
10/9/2017,N Twin,5601,COC,505.46,,,,R Pelvic,,Electroshocking,78,,,,,2580,15.55555556,,
10/9/2017,N Twin,5604,COC,368.3,,,,R Pelvic,,Electroshocking,78,,,,,2580,15.55555556,,
10/9/2017,N Twin,5627,COC,591.82,,,,R Pelvic,,Electroshocking,78,,,,,2580,15.55555556,,
10/12/2017,S Twin,5632,BIB,444.5,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5630,BIB,403.86,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5631,BIB,436.88,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5633,BIB,454.66,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5637,BIB,454.66,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5636,BIB,508,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5635,BIB,490.22,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5634,BIB,401.32,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5638,BIB,525.78,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5650,BIB,513.08,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5648,BIB,429.26,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5642,BIB,393.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5645,BIB,403.86,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5647,BIB,477.52,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5649,BIB,419.1,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5641,BIB,482.6,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5643,BIB,520.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5644,BIB,426.72,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5639,BIB,411.48,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5640,BIB,462.28,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5679,BIB,414.02,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5678,BIB,528.32,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5680,BIB,355.6,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5681,BIB,472.44,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5688,BIB,543.56,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5689,BIB,480.06,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5687,BIB,406.4,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5685,BIB,485.14,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5682,BIB,424.18,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5676,BIB,426.72,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5683,BIB,619.76,,,,R Pelvic,missing right pelvic,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5686,BIB,421.64,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5698,BIB,454.66,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5700,BIB,424.18,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5699,BIB,419.1,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5696,BIB,449.58,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5697,BIB,492.76,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5695,BIB,520.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5694,BIB,459.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5692,BIB,589.28,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5693,BIB,393.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5690,BIB,449.58,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5691,BIB,459.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5674,BIB,378.46,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5675,BIB,523.24,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5671,BIB,424.18,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5672,BIB,360.68,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5670,BIB,368.3,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5673,BIB,472.44,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5669,BIB,411.48,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5667,BIB,398.78,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5668,BIB,431.8,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5664,BIB,477.52,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5659,BIB,508,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5661,BIB,406.4,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5663,BIB,502.92,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5660,BIB,591.82,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5705,BIB,502.92,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5702,BIB,434.34,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5701,BIB,553.72,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5703,BIB,520.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5704,BIB,429.26,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5706,BIB,477.52,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5724,BIB,396.24,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5725,BIB,414.02,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5721,BIB,421.64,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5720,BIB,482.6,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5722,BIB,358.14,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5723,BIB,381,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5718,BIB,419.1,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5707,BIB,388.62,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5708,BIB,416.56,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5709,BIB,414.02,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5711,BIB,431.8,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5710,BIB,469.9,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5713,BIB,485.14,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5712,BIB,487.68,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5735,BIB,421.64,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5731,BIB,370.84,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5733,BIB,444.5,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5728,BIB,487.68,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5730,BIB,408.94,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5726,BIB,520.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5734,BIB,543.56,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5729,BIB,459.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5727,BIB,459.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5732,BIB,472.44,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5750,BIB,411.48,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5744,BIB,421.64,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5747,BIB,474.98,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5748,BIB,391.16,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5749,BIB,436.88,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5746,BIB,469.9,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5745,BIB,635,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5743,BIB,441.96,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5736,BIB,434.34,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5738,BIB,467.36,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5740,BIB,673.1,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5739,BIB,449.58,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5742,BIB,480.06,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5741,BIB,680.72,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5793,BIB,408.94,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5794,BIB,535.94,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5796,BIB,459.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5800,BIB,454.66,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5795,BIB,439.42,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5797,BIB,439.42,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5799,BIB,485.14,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5798,BIB,515.62,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5792,BIB,551.18,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5784,BIB,416.56,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5785,BIB,462.28,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5787,BIB,464.82,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5789,BIB,434.34,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5788,BIB,464.82,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5786,BIB,462.28,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5790,BIB,452.12,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5791,BIB,508,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5783,BIB,429.26,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5776,BIB,439.42,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5777,BIB,431.8,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5778,BIB,474.98,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5781,BIB,411.48,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5779,BIB,411.48,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5780,BIB,414.02,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5752,BIB,408.94,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5782,BIB,388.62,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5775,BIB,533.4,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5758,BIB,678.18,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5774,BIB,492.76,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5762,BIB,563.88,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5765,BIB,563.88,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5760,BIB,474.98,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5759,BIB,558.8,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5761,BIB,586.74,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5767,BIB,416.56,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5771,BIB,579.12,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5766,BIB,645.16,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5773,BIB,447.04,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5768,BIB,393.7,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5769,BIB,469.9,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5770,BIB,480.06,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5764,BIB,452.12,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5772,BIB,490.22,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5677,COC,363.22,,,,R Pelvic,,Electroshocking,79,,,,,360,11.11111111,,
10/12/2017,S Twin,5666,COC,363.22,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5665,COC,355.6,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5651,COC,444.5,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5652,COC,368.3,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5656,COC,414.02,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5654,COC,383.54,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5653,COC,355.6,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5655,COC,358.14,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5657,COC,393.7,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5658,COC,347.98,,,,R Pelvic,,Electroshocking,80,,,,,780,11.11111111,,
10/12/2017,S Twin,5717,COC,477.52,,,,R Pelvic,,Electroshocking,81,,,,,720,11.11111111,,
10/12/2017,S Twin,5716,COC,495.3,,,,R Pelvic,,Electroshocking,81,,,,,720,11.11111111,,
10/12/2017,S Twin,5715,COC,345.44,,,,R Pelvic,,Electroshocking,81,,,,,720,11.11111111,,
10/12/2017,S Twin,5719,COC,391.16,,,,R Pelvic,,Electroshocking,81,,,,,720,11.11111111,,
10/12/2017,S Twin,5714,COC,368.3,,,,R Pelvic,,Electroshocking,81,,,,,720,11.11111111,,
10/12/2017,S Twin,5737,COC,358.14,,,,R Pelvic,,Electroshocking,82,,,,,420,11.11111111,,
10/12/2017,S Twin,5754,COC,396.24,,,,R Pelvic,,Electroshocking,83,,,,,540,11.11111111,,
10/12/2017,S Twin,5751,COC,383.54,,,,R Pelvic,,Electroshocking,83,,,,,540,11.11111111,,
10/12/2017,S Twin,5753,COC,353.06,,,,R Pelvic,,Electroshocking,83,,,,,540,11.11111111,,
10/12/2017,S Twin,5755,COC,467.36,,,,R Pelvic,,Electroshocking,83,,,,,540,11.11111111,,
10/12/2017,S Twin,5756,COC,368.3,,,,R Pelvic,,Electroshocking,83,,,,,540,11.11111111,,
10/12/2017,S Twin,5757,COC,393.7,,,,R Pelvic,,Electroshocking,84,,,,,660,11.11111111,,
10/12/2017,S Twin,5763,COC,408.94,,,,R Pelvic,,Electroshocking,84,,,,,660,11.11111111,,
10/12/2017,S Twin,5597,COC,335.28,,,,R Pelvic,,Electroshocking,84,,,,,660,11.11111111,,
10/12/2017,S Twin,5595,COC,342.9,,,,R Pelvic,,Electroshocking,84,,,,,660,11.11111111,,
10/13/2017,S Twin,5498,BIB,457.2,,R,,R Pelvic,2017 Recap,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5762,BIB,561.34,,R,,R Pelvic,2017 Recap,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5806,BIB,535.94,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5808,BIB,441.96,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5802,BIB,497.84,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5801,BIB,459.74,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5804,BIB,480.06,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5807,BIB,472.44,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5803,BIB,449.58,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5822,BIB,447.04,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5823,BIB,411.48,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5820,BIB,513.08,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5821,BIB,444.5,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5824,BIB,452.12,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5818,BIB,464.82,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5811,BIB,419.1,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5810,BIB,431.8,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5814,BIB,429.26,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5826,BIB,363.22,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5834,BIB,444.5,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5848,BIB,485.14,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5835,BIB,449.58,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5837,BIB,459.74,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5833,BIB,429.26,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5850,BIB,561.34,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5847,BIB,424.18,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5846,BIB,396.24,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5845,BIB,500.38,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5841,BIB,411.48,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5844,BIB,396.24,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5843,BIB,421.64,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5858,BIB,513.08,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5857,BIB,462.28,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5866,BIB,467.36,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5867,BIB,485.14,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5859,BIB,469.9,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5863,BIB,474.98,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5865,BIB,474.98,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5864,BIB,553.72,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5874,BIB,728.98,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5872,BIB,360.68,,,,R Pelvic,,Electroshocking,85,,,,,900,11.11111111,,
10/13/2017,S Twin,5871,BIB,454.66,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5870,BIB,449.58,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5862,BIB,472.44,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5880,BIB,490.22,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5877,BIB,535.94,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5878,BIB,462.28,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5879,BIB,535.94,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5881,BIB,434.34,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5876,BIB,490.22,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5886,BIB,520.7,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5888,BIB,434.34,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5882,BIB,485.14,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5889,BIB,518.16,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5885,BIB,624.84,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5884,BIB,487.68,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5883,BIB,457.2,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5897,BIB,469.9,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5890,BIB,464.82,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5900,BIB,452.12,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
10/13/2017,S Twin,5895,BIB,467.36,,,,R Pelvic,,Electroshocking,86,,,,,600,11.11111111,,
