Date,Lake,TAG NUMBER,Species,Length (mm),Weight (g),Recap,Tag Loss,Fin Clipped,Notes,Gear,Site Transect,Start Latitude,Start Longitude,End Latitude,End Longitude,On Time (s),Water Temp..C.,Secchi (cm),Weather,Year
6/21/2017,Blue,375,COC,336,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,376,COC,340,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,377,COC,334,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,378,COC,432,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,379,COC,474,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,380,COC,370,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,381,COC,337,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,382,COC,376,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,383,COC,530,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,384,COC,370,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,385,COC,448,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,386,COC,282,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,387,COC,364,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,388,COC,358,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,389,COC,476,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,390,COC,350,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,391,COC,406,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,392,COC,396,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,393,COC,444,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,394,COC,322,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,395,COC,350,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,396,COC,536,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,397,COC,444,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,398,COC,434,,,,R Pectoral,,Electroshocking,10,42 2.936,96 9.562,42 2.590,96 9.505,1231,,,,2017
6/21/2017,Blue,399,COC,388,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,400,COC,450,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,401,COC,420,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,402,COC,498,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,403,COC,330,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,404,COC,346,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,405,COC,390,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,406,COC,550,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,407,COC,460,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,409,COC,364,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,410,COC,562,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,411,COC,340,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,412,COC,348,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,413,COC,504,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,414,COC,398,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,415,COC,356,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,416,COC,464,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,417,COC,362,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,418,COC,404,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,419,COC,366,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,420,COC,476,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,421,COC,534,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,422,COC,350,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,423,COC,490,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,424,COC,438,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,425,COC,450,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,426,COC,368,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,427,COC,354,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,428,COC,362,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,429,COC,408,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,430,COC,340,,,,R Pectoral,,Electroshocking,11,42 2.563,96 9.510,42 2.250,96 9.580,1037,,,,2017
6/21/2017,Blue,431,COC,456,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,432,COC,508,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,433,COC,340,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,434,COC,320,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,435,COC,338,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,436,COC,256,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,437,COC,336,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,438,COC,444,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,439,COC,328,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,440,COC,344,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,441,COC,426,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,442,COC,492,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,443,COC,440,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,444,COC,474,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,445,COC,354,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,446,COC,354,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,447,COC,408,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,448,COC,370,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,449,COC,344,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,450,COC,426,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/21/2017,Blue,451,COC,502,,,,R Pectoral,,Electroshocking,12,42 2.231,96 9.574,42 1.772,96.9.520,922,,,,2017
6/28/2017,Blue,452,COC,318,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,453,COC,360,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,454,COC,510,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,455,COC,340,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,456,COC,520,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,457,COC,390,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,458,COC,400,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,459,COC,420,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,460,COC,330,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,461,COC,362,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,462,COC,326,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,463,COC,380,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,464,COC,370,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,465,COC,340,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,466,COC,550,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,467,COC,470,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,468,COC,340,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,469,COC,440,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,470,COC,500,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,471,COC,360,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,472,COC,350,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,473,COC,380,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,474,COC,510,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,475,COC,390,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,476,COC,400,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,477,COC,360,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,478,COC,470,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,479,COC,370,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,480,COC,490,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,481,COC,500,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,482,COC,370,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,483,COC,330,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,484,COC,400,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,485,COC,400,,,,R Pectoral,,Electroshocking,13,42 2.414,96 9.749,42 2.135,96 9.816,909,,,,2017
6/28/2017,Blue,486,COC,370,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,487,COC,460,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,488,COC,440,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,489,COC,500,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,490,COC,510,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,491,COC,420,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,492,COC,400,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,493,COC,450,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,494,COC,280,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,495,COC,380,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,496,COC,560,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,497,COC,360,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,498,COC,440,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,499,COC,440,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,500,COC,350,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,501,COC,490,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,502,COC,370,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,503,COC,530,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,504,COC,390,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,505,COC,560,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,506,COC,530,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,507,COC,390,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,508,COC,340,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,509,COC,340,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,510,COC,390,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,511,COC,490,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,512,COC,320,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,513,COC,430,,,,R Pectoral,,Electroshocking,14,42 2.136,96 9.815,42 1.709,96 9.693,983,,,,2017
6/28/2017,Blue,514,COC,460,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,515,COC,360,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,516,COC,500,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,517,COC,380,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,518,COC,550,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,519,COC,270,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,520,COC,590,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,521,COC,480,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,522,COC,550,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,523,COC,430,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,524,COC,500,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,525,COC,330,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,526,COC,370,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,527,COC,550,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,528,COC,530,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,529,COC,360,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,530,COC,380,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,531,COC,560,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,532,COC,530,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,533,COC,350,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,534,COC,510,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,535,COC,500,,,,R Pectoral,,Electroshocking,15,42 2.008,96 9.541,42 2.560,96 9.518,1256,,,,2017
6/28/2017,Blue,536,COC,490,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,537,COC,360,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,538,COC,410,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,539,COC,370,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,540,COC,340,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,541,COC,350,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,542,COC,340,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,543,COC,400,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,544,COC,330,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,545,COC,360,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,546,COC,340,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,547,COC,310,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,548,COC,410,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,549,COC,340,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,550,COC,320,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,551,COC,450,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,552,COC,350,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,553,COC,360,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,554,COC,440,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,555,COC,440,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,556,COC,520,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,557,COC,350,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,558,COC,520,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,559,COC,350,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,560,COC,570,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,561,COC,370,,,,R Pectoral,,Electroshocking,16,42 2.588,96 9.513,42 2.764,96 9.443,968,,,,2017
6/28/2017,Blue,562,COC,360,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,563,COC,550,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,564,COC,520,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,565,COC,560,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,566,COC,340,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,567,COC,320,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,568,COC,500,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,569,COC,480,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,570,COC,400,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,571,COC,470,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
6/28/2017,Blue,572,COC,470,,,,R Pectoral,,Electroshocking,17,42 2.893,96 9.507,42 3.037,96 9.912,1151,,,,2017
