Sample ID,Lake ID,Sample Date,Division,Genus,Phytoplankton Biomass (mg/L),Flag,Sample Processed By,Sample Processed Date
A18045254002,45,9/11/2018,Bacillariophyta,Nitzschia,0.661795257,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Bacillariophyta,Synedra,0.004589095,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.100726378,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Chlorophyta,Coelastrum,0.104266293,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Chlorophyta,Crucigenia,0.002134066,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Chlorophyta,Desmodesmus,0.029727858,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Chlorophyta,Schroederia,0.002097721,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Cryptophyta,Cryptomonas,3.593893288,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Cryptophyta,Komma,0.069127882,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Cyanophyta,Pseudanabaena,0.018825858,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Dinophyta,Gymnodinium,0.04290794,,Emma Califf,10/27/2018
A18045254002,45,9/11/2018,Euglenophyta,Trachelomonas,0.1464591,,Emma Califf,10/27/2018
A18046233001,46,8/21/2018,Bacillariophyta,Acanthoceras,0.019461867,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Bacillariophyta,Nitzschia,0.816639706,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Bacillariophyta,Synedra,0.165333425,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Actinastrum,0.00192216,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Coelastrum,0.145799375,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Desmodesmus,0.023846238,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Franceia,0.00192216,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Scenedesmus,0.063309481,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Schroederia,0.0979477,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Tetraedron,0.03828774,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chlorophyta,Treubaria,0.034647285,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Chrysophyta,Mallomonas,0.298622938,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cryptophyta,Cryptomonas,0.892156707,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cryptophyta,Komma,0.105711277,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Aphanizomenon,0.294090438,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Cylindrospermopsis,0.161461417,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Cylindrospermopsis,0.041860367,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Planktolyngbya,0.072768298,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Pseudanabaena,0.575043096,,Emma Califf,11/3/2018
A18046233001,46,8/21/2018,Cyanophyta,Romeria,0.011105812,,Emma Califf,11/3/2018
A18047141003,47,5/21/2018,Bacillariophyta,Aulacoseira,0.45387019,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Bacillariophyta,Nitzschia,0.886208848,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Bacillariophyta,Synedra,0.065021885,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.715067671,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Bacillariophyta,Urosolenia,0.001818663,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Actinastrum,0.003836243,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Chlamydomonas,0.259879425,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Crucigenia,0.027135869,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Desmodesmus,0.056733774,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Dictyosphaerium,0.049103912,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Lagerheimia,0.098975073,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Monoraphidium,0.001363998,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Scenedesmus,0.073655869,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Schroederia,0.019145695,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Staurastrum,0.038873931,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Tetraedron,0.018061635,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Tetrastrum,0.000909332,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chlorophyta,Treubaria,0.004727814,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Chrysophyta,Dinobryon,0.417550275,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Cyanophyta,Merismopedia,0.194909569,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Cyanophyta,Planktolyngbya,0.045693918,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Cyanophyta,Pseudanabaena,1.71971108,,Emma Califf,8/14/2018
A18047141003,47,5/21/2018,Euglenophyta,Euglena,0.648325093,,Emma Califf,8/14/2018
A18048198006,48,7/17/2018,Chlorophyta,Coelastrum,0.438567638,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Chlorophyta,Crucigenia,0.052350156,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Chlorophyta,Desmodesmus,0.357104658,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Chlorophyta,Dictyosphaerium,0.027410477,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Chlorophyta,Tetraedron,0.017062273,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cryptophyta,Cryptomonas,0.442564999,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Coelosphaerium,1.039567735,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Cuspidothrix,0.34719938,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Cylindrospermopsis,1.011142054,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Microcystis,9.975383361,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Planktolyngbya,0.185020722,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Planktothrix,38.56917432,,Emma Califf,10/4/2018
A18048198006,48,7/17/2018,Cyanophyta,Pseudanabaena,0.303799458,,Emma Califf,10/4/2018
A18050190005,50,7/9/2018,Bacillariophyta,Navicula,0.067049755,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Bacillariophyta,Nitzschia,0.005277705,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Bacillariophyta,Synedra,0.000791143,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Ankyra,5.07E-05,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Chlamydomonas,0.021284611,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Cosmarium,0.015838306,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Crucigenia,0.004939986,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Scenedesmus,0.004799129,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Schroederia,0.000265936,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Sphaerocystis,0.036529635,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Staurastrum,0.034580181,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Chlorophyta,Tetraedron,0.000447168,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cryptophyta,Cryptomonas,0.116793704,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cryptophyta,Komma,0.010180251,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cyanophyta,Aphanizomenon,0.278537226,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cyanophyta,Aphanocapsa,0.016412078,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cyanophyta,Cylindrospermopsis,0.001101737,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Cyanophyta,Romeria,8.44E-05,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Dinophyta,Ceratium,1.580975179,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Dinophyta,Gymnodinium,0.52351236,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Euglenophyta,Euglena,0.227728372,,Emma Califf,9/28/2018
A18050190005,50,7/9/2018,Euglenophyta,Trachelomonas,0.054107133,,Emma Califf,9/28/2018
A18051191009,51,7/10/2018,Chlorophyta,Chlamydomonas,0.011876089,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Chlorophyta,Golenkiniopsis,0.027140566,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Chlorophyta,Micractinium,0.03011405,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Chlorophyta,Mougeotia,0.329568162,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Chlorophyta,Tetraedron,0.006980021,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Aphanizomenon,5.840514571,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Cuspidothrix,0.379838549,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Cylindrospermopsis,1.284800237,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Dolichospermum,0.725669139,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Planktothrix,0.169602329,,Emma Califf,9/3/2018
A18051191009,51,7/10/2018,Cyanophyta,Pseudanabaena,0.050056243,,Emma Califf,9/3/2018
A18052206012,52,7/25/2018,Bacillariophyta,Navicula,0.091082732,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Bacillariophyta,Synedra,0.015437945,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Actinastrum,0.007772393,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Chlamydomonas,0.010102593,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Coelastrum,0.104927307,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Crucigenia,0.001565597,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Desmodesmus,0.020339438,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Dictyosphaerium,0.086879867,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Franceia,0.001639489,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Golenkinia,0.060721821,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Scenedesmus,0.061244029,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Schroederia,0.001707801,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Tetraedron,0.005937671,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Chlorophyta,Tetrastrum,0.003795114,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cryptophyta,Komma,0.010413792,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Aphanizomenon,2.349934489,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Aphanocapsa,3.400422,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Cuspidothrix,0.093799695,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Cylindrospermopsis,1.982688913,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Dolichospermum,1.3316637,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Microcystis,29.55209605,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Planktolyngbya,0.004827385,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Planktothrix,0.171918657,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Pseudanabaena,0.275980678,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Romeria,0.006193626,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Cyanophyta,Woronichinia,3.571930784,,Emma Califf,10/2/2018
A18052206012,52,7/25/2018,Euglenophyta,Trachelomonas,0.215354684,,Emma Califf,10/2/2018
A18053219003,53,8/7/2018,Bacillariophyta,Fragilaria,0.522012664,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Bacillariophyta,Nitzschia,0.15577668,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Bacillariophyta,Synedra,0.007384969,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Bacillariophyta,Urosolenia,0.190209891,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Closteriopsis,0.047182785,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Crucigenia,0.008762438,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Desmodesmus,0.00215869,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Dictyosphaerium,0.325106398,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Lagerheimia,0.241068348,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Oocystis,0.652608017,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Pediastrum,10.87526383,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chlorophyta,Tetrastrum,0.001359408,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Chrysophyta,Dinobryon,0.87002766,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cryptophyta,Cryptomonas,0.93669996,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cryptophyta,Komma,0.055469384,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Aphanothece,8.993152675,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Coelosphaerium,0.78659933,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Dolichospermum,3.175901351,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Microcystis,2.697968555,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Planktolyngbya,0.618870482,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Snowella,4.964749263,,Emma Califf,9/14/2018
A18053219003,53,8/7/2018,Cyanophyta,Woronichinia,0.196673608,,Emma Califf,9/14/2018
A18054252005,54,9/9/2018,Bacillariophyta,Nitzschia,0.018402218,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.007167542,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Chlorophyta,Actinastrum,0.015101981,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Chlorophyta,Chlamydomonas,0.086857149,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Chlorophyta,Micractinium,0.01348953,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Chlorophyta,Schroederia,0.017166705,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Chlorophyta,Selenastrum,0.003441207,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Cryptophyta,Cryptomonas,0.921073296,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Cryptophyta,Komma,0.020506446,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Cyanophyta,Aphanizomenon,0.018435036,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Cyanophyta,Merismopedia,5.816772559,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Cyanophyta,Planktothrix,0.348053475,,Emma Califf,10/19/2018
A18054252005,54,9/9/2018,Euglenophyta,Euglena,0.086364455,,Emma Califf,10/19/2018
A18056169003,56,6/18/2018,Bacillariophyta,Navicula,0.082378726,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Bacillariophyta,Synedra,0.00591764,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Ankyra,0.028018254,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Carteria,0.131847427,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Chlamydomonas,0.630308905,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Desmodesmus,0.138361967,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Oocystis,0.666670183,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Paradoxia,0.002178611,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Schroederia,0.014467338,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Selenastrum,0.011031033,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Chlorophyta,Sphaerocystis,0.12271833,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Cryptophyta,Cryptomonas,24.88325078,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Cryptophyta,Komma,0.918534289,,Emma Califf,7/24/2018
A18056169003,56,6/18/2018,Euglenophyta,Trachelomonas,1.038298492,,Emma Califf,7/24/2018
A18057206006,57,7/25/2018,Bacillariophyta,Aulacoseira,2.194906956,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.049256546,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Chlorophyta,Actinastrum,0.003214217,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Chlorophyta,Schroederia,0.003214217,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Cryptophyta,Cryptomonas,0.209904337,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Cyanophyta,Aphanizomenon,0.035356382,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Cyanophyta,Cylindrospermopsis,0.140711258,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Cyanophyta,Dolichospermum,26.50637883,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Cyanophyta,Microcystis,10.8909466,,Emma Califf,9/7/2018
A18057206006,57,7/25/2018,Dinophyta,Ceratium,5.750382217,,Emma Califf,9/7/2018
A18058252010,58,9/9/2018,Chlorophyta,Closteriopsis,0.016066734,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Chlorophyta,Desmodesmus,0.006310009,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Cryptophyta,Cryptomonas,0.036990744,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Cyanophyta,Aphanizomenon,1.648983153,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Cyanophyta,Cylindrospermopsis,0.375123312,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Cyanophyta,Dolichospermum,0.305499796,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Cyanophyta,Planktothrix,3.361282016,,Emma Califf,10/25/2018
A18058252010,58,9/9/2018,Euglenophyta,Trachelomonas,0.204461997,,Emma Califf,10/25/2018
A18059252008,59,9/9/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.183648132,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Desmodesmus,0.010031317,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Franceia,0.003601324,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Golenkinia,0.009131832,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Kirchneriella,0.004115074,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Micractinium,0.021645824,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Scenedesmus,0.035488195,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Schroederia,0.020333546,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Chlorophyta,Tetrastrum,0.001352864,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cryptophyta,Cryptomonas,0.015584993,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cryptophyta,Komma,0.207567281,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cyanophyta,Cylindrospermopsis,0.041300232,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cyanophyta,Dolichospermum,0.10409724,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cyanophyta,Merismopedia,0.214457535,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cyanophyta,Microcystis,73.8168562,,Emma Califf,11/3/2018
A18059252008,59,9/9/2018,Cyanophyta,Planktothrix,0.181114666,,Emma Califf,11/3/2018
A18060155001,60,6/4/2018,Bacillariophyta,Aulacoseira,0.047837797,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Bacillariophyta,Cymbella,2.993741037,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Bacillariophyta,Fragilaria,1.149980667,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Bacillariophyta,Nitzschia,0.119914545,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Coelastrum,1.286861877,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Crucigenia,0.084429628,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Desmodesmus,0.022837534,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Kirchneriella,0.017751864,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Lagerheimia,0.019173827,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Oocystis,0.480380395,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Scenedesmus,0.015945932,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Schroederia,0.002467823,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Selenastrum,0.001850867,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Sphaerocystis,0.145791382,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Chlorophyta,Tetrastrum,0.001138995,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Cyanophyta,Aphanothece,0.942550143,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Cyanophyta,Merismopedia,0.590091775,,Emma Califf,8/2/2018
A18060155001,60,6/4/2018,Cyanophyta,Planktolyngbya,0.004954629,,Emma Califf,8/2/2018
A18061252003,61,9/9/2018,Bacillariophyta,Nitzschia,56.08166251,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.38335012,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Bacillariophyta,Unknown Pennate Bacillariophyte,2.163651108,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Chlorophyta,Chlamydomonas,4.684696464,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Chlorophyta,Cosmarium,1.915180207,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Chlorophyta,Scenedesmus,0.446689261,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Chlorophyta,Schroederia,3.271416732,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Chlorophyta,Selenastrum,0.228928246,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Cryptophyta,Cryptomonas,40.5706987,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Cryptophyta,Komma,14.8576929,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Cyanophyta,Aphanocapsa,637.8945992,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Cyanophyta,Merismopedia,41.47312839,,Emma Califf,10/22/2018
A18061252003,61,9/9/2018,Cyanophyta,Pseudanabaena,28.38939581,,Emma Califf,10/22/2018
A18062259003,62,9/16/2018,Bacillariophyta,Unknown Centric Bacillariophyte,0.00465195,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Chlorophyta,Chlamydomonas,0.00887289,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Chlorophyta,Micractinium,0.003693562,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Chlorophyta,Pandorina,0.114661943,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Chrysophyta,Mallomonas,0.255219873,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Cryptophyta,Cryptomonas,7.61514904,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Cryptophyta,Komma,0.151573844,,Emma Califf,10/19/2018
A18062259003,62,9/16/2018,Dinophyta,Ceratium,4.634309153,,Emma Califf,10/19/2018
A18063142003,63,5/22/2018,Chlorophyta,Ankyra,0.003227707,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Chlorophyta,Characium,0.050528136,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Chlorophyta,Coelastrum,0.008462237,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Chlorophyta,Paradoxia,0.031629239,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Chlorophyta,Schroederia,0.012897547,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Chlorophyta,Sphaerocystis,0.055040898,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Cryptophyta,Cryptomonas,0.366240614,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Cryptophyta,Komma,0.518819013,,Emma Califf,8/17/2018
A18063142003,63,5/22/2018,Euglenophyta,Euglena,0.034661324,,Emma Califf,8/17/2018
A18064246005,64,9/3/2018,Bacillariophyta,Nitzschia,0.021436561,,Emma Califf,11/9/2018
A18064246005,64,9/3/2018,Chlorophyta,Desmodesmus,0.000367855,,Emma Califf,11/9/2018
A18064246005,64,9/3/2018,Chlorophyta,Oocystis,0.00462446,,Emma Califf,11/9/2018
A18064246005,64,9/3/2018,Cryptophyta,Cryptomonas,0.110027744,,Emma Califf,11/9/2018
A18064246005,64,9/3/2018,Cryptophyta,Komma,0.061460677,,Emma Califf,11/9/2018
A18064246005,64,9/3/2018,Cyanophyta,Microcystis,107.3230157,,Emma Califf,11/9/2018
A18066204010,66,7/23/2018,Chlorophyta,Chlamydomonas,0.594094892,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Chlorophyta,Desmodesmus,0.008040407,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Chlorophyta,Eudorina,7.69656764,,Emma Califf,9/26/2018
A18066204010,66,7/23/2018,Chlorophyta,Kirchneriella,0.094463158,,Emma Califf,9/26/2018
