Sample ID,Lake ID,Sample Date,Division,Genus,Zooplankton_Biomass (ug/L),Flag,Sample Processed By,Sample Processed Date
A18072190008,72,7/9/2018,Copepoda,Nauplii,0.792213778,,1/10/2019,Quin Shingai
A18072228005,72,8/16/2018,Rotifera,Brachionus,1.393222203,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Cladocera,Ceriodaphnia,1.783567617,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Copepoda,Cyclopoida,5.963257773,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Rotifera,Filinia,0.236948394,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Rotifera,Keratella.cochlearis,0.028240174,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Copepoda,Nauplii,1.786295108,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Rotifera,Polyarthra,1.02694551,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Rotifera,Pompholyx,0.073310705,,11/30/2018,Elena Sandry
A18072228005,72,8/16/2018,Rotifera,Trichocerca,4.946703016,,11/30/2018,Elena Sandry
A18073134001,73,5/14/2018,Copepoda,Calanoida,0.825734138,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Rotifera,Conochilus,0.014219491,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Copepoda,Cyclopoida,14.9915388,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Cladocera,Daphnia,28.49215349,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Rotifera,Keratella.cochlearis,0.72315581,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Copepoda,Nauplii,4.476750037,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Rotifera,Polyarthra,0.268666815,,11/19/2018,Quin Shingai
A18073134001,73,5/14/2018,Rotifera,Trichocerca,1.941640903,,11/19/2018,Quin Shingai
A18073176012,73,6/25/2018,Copepoda,Calanoida,49.00748561,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Rotifera,Conochilus,1.851576818,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Copepoda,Cyclopoida,1.921989826,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Cladocera,Daphnia,5.469450536,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Rotifera,Kellicottia,0.114524479,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Rotifera,Keratella.cochlearis,0.662943896,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Copepoda,Nauplii,2.729699674,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Rotifera,Polyarthra,0.860865745,,10/8/2018,Tyler Butts
A18073176012,73,6/25/2018,Rotifera,Trichocerca,0.54789585,,10/8/2018,Tyler Butts
A18073225007,73,8/13/2018,Cladocera,Ceriodaphnia,2.37560255,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Cladocera,Chydorus,0.475071529,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Copepoda,Cyclopoida,1.012051963,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Cladocera,Daphnia,1.269599281,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Rotifera,Keratella.cochlearis,0.10740454,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Copepoda,Nauplii,0.848133878,,1/8/2019,Quin Shingai
A18073225007,73,8/13/2018,Rotifera,Polyarthra,0.070786492,,1/8/2019,Quin Shingai
A18074150002,74,5/30/2018,Copepoda,Calanoida,25.1220792,,6/6/2018,Ashley Heins
A18074150002,74,5/30/2018,Copepoda,Cyclopoida,14.79952764,,6/6/2018,Ashley Heins
A18074150002,74,5/30/2018,Cladocera,Daphnia,171.5435605,,6/6/2018,Ashley Heins
A18074150002,74,5/30/2018,Rotifera,Keratella.cochlearis,0.007016727,,6/6/2018,Ashley Heins
A18074150002,74,5/30/2018,Copepoda,Nauplii,6.892202797,,6/6/2018,Ashley Heins
A18074198002,74,7/17/2018,Copepoda,Calanoida,38.62122329,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Cladocera,Chydorus,12.28255106,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Copepoda,Cyclopoida,12.04244009,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Cladocera,Daphnia,256.0952181,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Rotifera,Keratella.cochlearis,0.011485314,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Copepoda,Nauplii,0.124804551,,10/22/2018,Tyler Butts
A18074198002,74,7/17/2018,Rotifera,Trichocerca,0.088481799,,10/22/2018,Tyler Butts
A18074246014,74,9/3/2018,Cladocera,Bosmina,1.45828051,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Rotifera,Brachionus,0.091412648,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Copepoda,Calanoida,408.2708439,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Cladocera,Chydorus,196.2045321,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Rotifera,Conochilus,0.702128169,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Copepoda,Cyclopoida,136.9540615,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Cladocera,Daphnia,30.30963745,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Rotifera,Keratella.cochlearis,0.075601481,,1/9/2019,Ashley Heins
A18074246014,74,9/3/2018,Copepoda,Nauplii,7.22645823,,1/9/2019,Ashley Heins
A18075170110,75,6/19/2018,Cladocera,Alonella,1.138261455,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Rotifera,Brachionus,0.352190843,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Copepoda,Calanoida,10.92831034,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Rotifera,Conochilus,0.048771175,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Copepoda,Cyclopoida,9.059824648,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Cladocera,Daphnia,2.911944637,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Rotifera,Keratella.cochlearis,0.13301685,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Copepoda,Nauplii,6.302677164,,7/20/2018,Emma Califf
A18075170110,75,6/19/2018,Rotifera,Trichocerca,1.57198584,,7/20/2018,Emma Califf
A18075219011,75,8/7/2018,Rotifera,Brachionus,0.168667384,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Copepoda,Calanoida,23.02718926,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Cladocera,Ceriodaphnia,0.354815908,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Cladocera,Chydorus,2.713405583,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Copepoda,Cyclopoida,25.01882654,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Cladocera,Daphnia,26.9983522,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Rotifera,Keratella.cochlearis,0.020797713,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Copepoda,Nauplii,0.557065464,,1/13/2019,Ashley Heins
A18075219011,75,8/7/2018,Rotifera,Polyarthra,0.032270851,,1/13/2019,Ashley Heins
A18075262006,75,9/19/2018,,,,4,1/8/2019,Ashley Heins
A18076155005,76,6/5/2018,Copepoda,Calanoida,52.51629489,,11/12/2018,Quin Shingai
A18076155005,76,6/5/2018,Copepoda,Cyclopoida,2.040320423,,11/12/2018,Quin Shingai
A18076155005,76,6/5/2018,Cladocera,Daphnia,212.5838529,,11/12/2018,Quin Shingai
A18076155005,76,6/5/2018,Rotifera,Filinia,0.033329605,,11/12/2018,Quin Shingai
A18076155005,76,6/5/2018,Rotifera,Keratella.cochlearis,0.120298267,,11/12/2018,Quin Shingai
A18076155005,76,6/5/2018,Copepoda,Nauplii,1.462760791,,11/12/2018,Quin Shingai
A18076206011,76,7/25/2018,Rotifera,Brachionus,1.456507702,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Copepoda,Calanoida,0.459765859,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Conochilus,0.040111796,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Copepoda,Cyclopoida,4.356190416,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Filinia,0.00684305,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Keratella.cochlearis,0.020427331,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Copepoda,Nauplii,2.648489276,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Polyarthra,0.037397327,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Pompholyx,0.022647652,,9/10/2018,Tyler Butts
A18076206011,76,7/25/2018,Rotifera,Trichocerca,1.008209351,,9/10/2018,Tyler Butts
A18076242002,76,8/30/2018,Rotifera,Brachionus,0.105593156,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Copepoda,Calanoida,9.456848926,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Copepoda,Cyclopoida,3.891495781,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Rotifera,Filinia,0.267034453,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Rotifera,Keratella.cochlearis,0.299444371,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Copepoda,Nauplii,3.085672722,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Rotifera,Pompholyx,0.71015233,,12/2/2018,Elena Sandry
A18076242002,76,8/30/2018,Rotifera,Trichocerca,2.446773853,,12/2/2018,Elena Sandry
A18077150004,77,5/30/2018,Cladocera,Bosmina,1.018919975,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Copepoda,Calanoida,94.20662936,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Cladocera,Chydorus,2.782480888,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Copepoda,Cyclopoida,30.54611145,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Cladocera,Daphnia,95.92469775,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Rotifera,Keratella.cochlearis,0.025617252,,10/26/2018,Tyler Butts
A18077150004,77,5/30/2018,Copepoda,Nauplii,3.574880463,,10/26/2018,Tyler Butts
A18077198004,77,7/17/2018,Rotifera,Ascomorpha,0.034093639,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Copepoda,Calanoida,41.57239494,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Cladocera,Chydorus,2.225418604,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Copepoda,Cyclopoida,6.044023302,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Rotifera,Filinia,0.059865412,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Rotifera,Keratella.cochlearis,0.031896563,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Copepoda,Nauplii,1.313837342,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Rotifera,Polyarthra,0.05993668,,9/8/2018,Tyler Butts
A18077198004,77,7/17/2018,Rotifera,Pompholyx,1.448526994,,9/8/2018,Tyler Butts
A18077246006,77,9/3/2018,Rotifera,Ascomorpha,0.763855351,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Copepoda,Calanoida,23.57764194,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Copepoda,Cyclopoida,20.22482258,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Cladocera,Daphnia,15.622614,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Rotifera,Keratella.cochlearis,0.405591676,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Rotifera,Monostyla,0.359364038,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Copepoda,Nauplii,4.567708476,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Rotifera,Polyarthra,0.157388728,,11/18/2018,Elena Sandry
A18077246006,77,9/3/2018,Rotifera,Trichocerca,0.714286154,,11/18/2018,Elena Sandry
A18078149005,78,5/29/2018,Cladocera,Alonella,0.731392631,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Copepoda,Calanoida,82.4808192,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Copepoda,Cyclopoida,160.1966821,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Cladocera,Daphnia,47.95325008,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Rotifera,Keratella.cochlearis,0.568492047,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Rotifera,Keratella.quadrata,1.128436777,,12/4/2018,Quin Shingai
A18078149005,78,5/29/2018,Copepoda,Nauplii,2.424477918,,12/4/2018,Quin Shingai
A18078197005,78,7/16/2018,Rotifera,Ascomorpha,0.03668792,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Cladocera,Bosmina,3.139179468,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Copepoda,Calanoida,18.87117954,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Copepoda,Cyclopoida,3.6029342,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Rotifera,Keratella.cochlearis,0.054086064,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Copepoda,Nauplii,8.568504025,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Rotifera,Polyarthra,1.115530942,,12/5/2018,Elena Sandry
A18078197005,78,7/16/2018,Rotifera,Trichocerca,1.887506455,,12/5/2018,Elena Sandry
A18078246008,78,9/3/2018,Copepoda,Calanoida,23.51283726,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Cladocera,Ceriodaphnia,0.499497073,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Cladocera,Chydorus,34.15671177,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Copepoda,Cyclopoida,17.67375587,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Cladocera,Daphnia,3.421220903,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Cladocera,Diaphanosoma,1.495431094,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Rotifera,Keratella.cochlearis,0.021110639,,1/8/2019,Quin Shingai
A18078246008,78,9/3/2018,Copepoda,Nauplii,1.689460824,,1/8/2019,Quin Shingai
A18079170008,79,6/19/2018,Copepoda,Cyclopoida,13.27819183,,7/10/2018,Emma Califf
A18079170008,79,6/19/2018,Cladocera,Daphnia,54.49847007,,7/10/2018,Emma Califf
A18079170008,79,6/19/2018,Rotifera,Keratella.cochlearis,0.483455377,,7/10/2018,Emma Califf
A18079170008,79,6/19/2018,Copepoda,Nauplii,3.017767025,,7/10/2018,Emma Califf
A18079170008,79,6/19/2018,Rotifera,Polyarthra,0.156814559,,7/10/2018,Emma Califf
A18079219009,79,8/7/2018,Rotifera,Ascomorpha,0.013107089,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Rotifera,Brachionus,0.120589116,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Copepoda,Calanoida,2.237356787,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Copepoda,Cyclopoida,23.68370419,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Rotifera,Keratella.cochlearis,0.029880306,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Rotifera,Monostyla,0.026224579,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Copepoda,Nauplii,6.630906947,,11/29/2018,Ashley Heins
A18079219009,79,8/7/2018,Rotifera,Polyarthra,0.466758456,,11/29/2018,Ashley Heins
A18079259009,79,9/16/2018,Rotifera,Brachionus,0.158721888,,11/14/2018,Ashley Heins
A18079259009,79,9/16/2018,Copepoda,Cyclopoida,16.93199088,,11/14/2018,Ashley Heins
A18079259009,79,9/16/2018,Rotifera,Keratella.cochlearis,0.312791549,,11/14/2018,Ashley Heins
A18079259009,79,9/16/2018,Copepoda,Nauplii,2.336204319,,11/14/2018,Ashley Heins
A18079259009,79,9/16/2018,Rotifera,Polyarthra,15.6591574,,11/14/2018,Ashley Heins
A18079259009,79,9/16/2018,Rotifera,Synchaeta,0.756660433,,11/14/2018,Ashley Heins
A18080134009,80,5/14/2018,Cladocera,Alonella,3.665009789,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Cladocera,Bosmina,8.291071046,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Cladocera,Chydorus,58.16061938,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Copepoda,Cyclopoida,130.4661994,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Rotifera,Keratella.cochlearis,0.039607345,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Copepoda,Nauplii,7.440521009,,11/29/2018,Quin Shingai
A18080134009,80,5/14/2018,Cladocera,Simocephalus,346.7844642,,11/29/2018,Quin Shingai
A18080177009,80,6/26/2018,Cladocera,Bosmina,6.880048519,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Cladocera,Ceriodaphnia,15.58161795,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Conochilus,0.252050208,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Copepoda,Cyclopoida,22.4431084,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Cladocera,Daphnia,28.07918331,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Kellicottia,0.006902036,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Keratella.cochlearis,0.294351116,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Copepoda,Nauplii,11.91362885,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Platyias,0.989303018,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Polyarthra,0.312358603,,7/11/2018,Ashley Heins
A18080177009,80,6/26/2018,Rotifera,Pompholyx,0.071806933,,7/11/2018,Ashley Heins
A18080226006,80,8/14/2018,Cladocera,Bosmina,5.671099596,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Rotifera,Brachionus,0.135490341,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Cladocera,Ceriodaphnia,92.11523146,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Copepoda,Cyclopoida,70.27259239,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Cladocera,Daphnia,54.99604283,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Rotifera,Kellicottia,0.022935671,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Rotifera,Keratella.cochlearis,0.035119526,,12/2/2018,Quin Shingai
A18080226006,80,8/14/2018,Copepoda,Nauplii,21.23289654,,12/2/2018,Quin Shingai
A18082156008,82,6/5/2018,Cladocera,Bosmina,1.065347624,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Rotifera,Brachionus,0.054806655,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Copepoda,Calanoida,67.41529979,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Cladocera,Chydorus,1.140978856,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Cladocera,Daphnia,18.44594573,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Rotifera,Keratella.cochlearis,0.176012619,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Rotifera,Keratella.quadrata,0.909112949,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Copepoda,Nauplii,0.662691881,,6/14/2018,Ashley Heins
A18082156008,82,6/5/2018,Rotifera,Trichocerca,0.55087519,,6/14/2018,Ashley Heins
A18082206005,82,7/25/2018,Rotifera,Brachionus,127.3906031,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Copepoda,Cyclopoida,4.310398098,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Cladocera,Diaphanosoma,18.79676534,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Rotifera,Filinia,0.769690944,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Rotifera,Keratella.cochlearis,1.940805025,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Copepoda,Nauplii,4.958433983,,11/16/2018,Emma Califf
A18082206005,82,7/25/2018,Rotifera,Trichocerca,1.680478573,,11/16/2018,Emma Califf
A18082242003,82,8/30/2018,Rotifera,Brachionus,0.813955287,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Copepoda,Calanoida,4.057598667,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Copepoda,Cyclopoida,7.704905464,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Rotifera,Filinia,0.241662821,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Copepoda,Nauplii,11.91840129,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Rotifera,Polyarthra,0.065230651,,12/2/2018,Elena Sandry
A18082242003,82,8/30/2018,Rotifera,Pompholyx,0.175004606,,12/2/2018,Elena Sandry
A18083169009,83,6/18/2018,Rotifera,Asplanchnopus,0.932182955,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Rotifera,Brachionus,9.465869411,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Copepoda,Calanoida,3.533787761,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Copepoda,Cyclopoida,30.53466618,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Cladocera,Daphnia,3.590603379,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Cladocera,Diaphanosoma,1.445886636,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Rotifera,Filinia,0.017698175,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Rotifera,Keratella.cochlearis,0.123960972,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Copepoda,Nauplii,4.63035272,,6/28/2018,Ashley Heins
A18083169009,83,6/18/2018,Rotifera,Polyarthra,1.158194871,,6/28/2018,Ashley Heins
A18083219015,83,8/7/2018,Rotifera,Brachionus,3.386098217,,10/25/2018,Ashley Heins
A18083219015,83,8/7/2018,Copepoda,Cyclopoida,11.77912082,,10/25/2018,Ashley Heins
A18083219015,83,8/7/2018,Copepoda,Nauplii,1.913280417,,10/25/2018,Ashley Heins
A18083219015,83,8/7/2018,Rotifera,Polyarthra,0.049483755,,10/25/2018,Ashley Heins
A18083259014,83,9/16/2018,Copepoda,Cyclopoida,19.46730123,,11/6/2018,Quin Shingai
A18083259014,83,9/16/2018,Cladocera,Daphnia,1.387570809,,11/6/2018,Quin Shingai
A18083259014,83,9/16/2018,Rotifera,Keratella.cochlearis,0.002325912,,11/6/2018,Quin Shingai
A18083259014,83,9/16/2018,Copepoda,Nauplii,0.642636713,,11/6/2018,Quin Shingai
A18084149007,84,5/29/2018,Cladocera,Chydorus,1.150624151,,6/6/2018,Ashley Heins
A18084149007,84,5/29/2018,Copepoda,Cyclopoida,27.85088764,,6/6/2018,Ashley Heins
A18084149007,84,5/29/2018,Cladocera,Daphnia,59.7542618,,6/6/2018,Ashley Heins
A18084149007,84,5/29/2018,Rotifera,Keratella.cochlearis,1.079494744,,6/6/2018,Ashley Heins
A18084149007,84,5/29/2018,Rotifera,Keratella.quadrata,0.894638103,,6/6/2018,Ashley Heins
A18084149007,84,5/29/2018,Copepoda,Nauplii,3.906204973,,6/6/2018,Ashley Heins
A18084197007,84,7/16/2018,Rotifera,Brachionus,0.508318243,,8/1/2018,Ashley Heins
A18084197007,84,7/16/2018,Rotifera,Keratella.cochlearis,0.044920382,,8/1/2018,Ashley Heins
A18084197007,84,7/16/2018,Copepoda,Nauplii,1.233120919,,8/1/2018,Ashley Heins
A18084197007,84,7/16/2018,Rotifera,Platyias,1.123708567,,8/1/2018,Ashley Heins
A18084197007,84,7/16/2018,Rotifera,Polyarthra,0.151303406,,8/1/2018,Ashley Heins
A18084197007,84,7/16/2018,Rotifera,Trichocerca,0.070129517,,8/1/2018,Ashley Heins
A18084246002,84,9/3/2018,Rotifera,Brachionus,0.137679185,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Copepoda,Calanoida,50.64638216,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Cladocera,Ceriodaphnia,157.8655081,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Copepoda,Cyclopoida,7.026553231,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Rotifera,Keratella.cochlearis,0.305967925,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Copepoda,Nauplii,1.511095637,,11/15/2018,Ashley Heins
A18084246002,84,9/3/2018,Rotifera,Polyarthra,1.992884358,,11/15/2018,Ashley Heins
A18085170003,85,6/19/2018,Rotifera,Brachionus,0.634711882,,7/18/2018,Emma Califf
A18085170003,85,6/19/2018,Copepoda,Nauplii,7.344312153,,7/18/2018,Emma Califf
A18085170003,85,6/19/2018,Rotifera,Polyarthra,18.51902596,,7/18/2018,Emma Califf
A18085219014,85,8/7/2018,Rotifera,Asplanchna,0.659800284,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Rotifera,Brachionus,0.37084425,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Copepoda,Cyclopoida,0.240833199,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Rotifera,Keratella.cochlearis,0.004343301,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Copepoda,Nauplii,0.080842907,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Rotifera,Polyarthra,1.209797061,,11/29/2018,Ashley Heins
A18085219014,85,8/7/2018,Rotifera,Synchaeta,0.026020479,,11/29/2018,Ashley Heins
A18085259013,85,9/16/2018,Copepoda,Cyclopoida,0.851727303,,11/14/2018,Elena Sandry
A18085259013,85,9/16/2018,Copepoda,Nauplii,0.124604045,,11/14/2018,Elena Sandry
A18085259013,85,9/16/2018,Rotifera,Polyarthra,0.006857216,,11/14/2018,Elena Sandry
A18086135002,86,5/15/2018,Copepoda,Calanoida,5.686668572,,10/26/2018,Ashley Heins
A18086135002,86,5/15/2018,Cladocera,Chydorus,4.685958206,,10/26/2018,Ashley Heins
A18086135002,86,5/15/2018,Copepoda,Cyclopoida,16.44814592,,10/26/2018,Ashley Heins
A18086135002,86,5/15/2018,Cladocera,Daphnia,57.04819498,,10/26/2018,Ashley Heins
A18086135002,86,5/15/2018,Rotifera,Keratella.cochlearis,0.762264365,,10/26/2018,Ashley Heins
A18086135002,86,5/15/2018,Copepoda,Nauplii,3.421663809,,10/26/2018,Ashley Heins
A18086176013,86,6/25/2018,Rotifera,Ascomorpha,0.039753661,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Rotifera,Asplanchna,21.00771611,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Copepoda,Calanoida,114.5438467,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Rotifera,Conochilus,0.854437862,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Cladocera,Daphnia,73.54030555,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Rotifera,Keratella.cochlearis,0.800313425,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Copepoda,Nauplii,4.910952094,,7/20/2018,Emma Califf
A18086176013,86,6/25/2018,Rotifera,Pompholyx,0.100268598,,7/20/2018,Emma Califf
